# t [orb]   torque   torque_smoothing   torque_M2
2.12872e+02   -2.07409e-06   -1.14811e-07   8.53596e-04
2.12880e+02   -2.07409e-06   -1.14033e-07   8.90886e-04
2.12888e+02   -2.07409e-06   -1.24106e-07   9.24501e-04
2.12896e+02   -2.07409e-06   -1.29527e-07   9.57116e-04
2.12904e+02   -2.07409e-06   -1.28108e-07   9.86061e-04
2.12912e+02   -2.07409e-06   -1.34835e-07   1.01258e-03
2.12920e+02   -2.07409e-06   -1.38555e-07   1.03754e-03
2.12928e+02   -2.07409e-06   -1.39458e-07   1.05901e-03
2.12936e+02   -2.07408e-06   -1.17477e-07   1.07860e-03
2.12944e+02   -2.07408e-06   -1.48901e-07   1.09475e-03
2.12952e+02   -2.07408e-06   -1.44052e-07   1.10871e-03
2.12960e+02   -2.07407e-06   -1.26667e-07   1.11932e-03
2.12968e+02   -2.07406e-06   -1.44484e-07   1.12753e-03
2.12976e+02   -2.07405e-06   -1.07188e-07   1.13260e-03
2.12984e+02   -2.07404e-06   -1.30167e-07   1.13496e-03
2.12992e+02   -2.07404e-06   -1.30522e-07   1.13429e-03
2.13000e+02   -2.07403e-06   -1.47328e-07   1.13091e-03
2.13008e+02   -2.07402e-06   -1.34926e-07   1.12457e-03
2.13016e+02   -2.07401e-06   -1.24754e-07   1.11567e-03
2.13024e+02   -2.07400e-06   -1.36719e-07   1.10348e-03
2.13032e+02   -2.07400e-06   -1.29963e-07   1.08894e-03
2.13040e+02   -2.07400e-06   -1.23680e-07   1.07106e-03
2.13048e+02   -2.07399e-06   -1.42401e-07   1.05127e-03
2.13056e+02   -2.07398e-06   -1.39843e-07   1.02793e-03
2.13064e+02   -2.07397e-06   -1.23732e-07   1.00293e-03
2.13072e+02   -2.07396e-06   -1.39021e-07   9.74244e-04
2.13080e+02   -2.07395e-06   -1.44296e-07   9.44361e-04
2.13088e+02   -2.07393e-06   -1.28075e-07   9.12177e-04
2.13096e+02   -2.07392e-06   -1.36932e-07   8.76294e-04
2.13104e+02   -2.07390e-06   -1.32176e-07   8.39596e-04
2.13112e+02   -2.07389e-06   -1.16716e-07   7.99185e-04
2.13120e+02   -2.07388e-06   -1.28642e-07   7.58512e-04
2.13128e+02   -2.07387e-06   -1.45577e-07   7.14167e-04
2.13136e+02   -2.07386e-06   -1.27225e-07   6.69801e-04
2.13144e+02   -2.07385e-06   -1.31760e-07   6.21771e-04
2.13152e+02   -2.07385e-06   -1.41606e-07   5.74158e-04
2.13160e+02   -2.07384e-06   -1.47183e-07   5.23137e-04
2.13168e+02   -2.07383e-06   -1.26057e-07   4.72846e-04
2.13176e+02   -2.07382e-06   -1.24118e-07   4.21373e-04
2.13184e+02   -2.07380e-06   -1.28488e-07   3.66603e-04
2.13192e+02   -2.07379e-06   -1.04110e-07   3.13184e-04
2.13200e+02   -2.07377e-06   -1.42178e-07   2.56757e-04
2.13208e+02   -2.07375e-06   -1.56457e-07   2.01923e-04
2.13216e+02   -2.07374e-06   -1.37405e-07   1.44243e-04
2.13224e+02   -2.07372e-06   -1.32963e-07   8.84602e-05
2.13232e+02   -2.07371e-06   -1.22384e-07   3.02524e-05
2.13240e+02   -2.07370e-06   -1.42079e-07   -2.56959e-05
2.13248e+02   -2.07369e-06   -1.38354e-07   -8.39497e-05
2.13256e+02   -2.07369e-06   -1.45577e-07   -1.39734e-04
2.13264e+02   -2.07368e-06   -1.21573e-07   -1.95179e-04
2.13272e+02   -2.07368e-06   -1.38650e-07   -2.52316e-04
2.13280e+02   -2.07368e-06   -1.32535e-07   -3.06553e-04
2.13288e+02   -2.07367e-06   -1.39068e-07   -3.62314e-04
2.13296e+02   -2.07366e-06   -1.32192e-07   -4.15010e-04
2.13304e+02   -2.07365e-06   -1.46941e-07   -4.68769e-04
2.13312e+02   -2.07365e-06   -1.33914e-07   -5.19137e-04
2.13320e+02   -2.07364e-06   -1.33060e-07   -5.70282e-04
2.13328e+02   -2.07363e-06   -1.23514e-07   -6.18029e-04
2.13336e+02   -2.07363e-06   -1.35127e-07   -6.66202e-04
2.13344e+02   -2.07363e-06   -1.32505e-07   -7.10720e-04
2.13352e+02   -2.07363e-06   -1.25079e-07   -7.53492e-04
2.13360e+02   -2.07363e-06   -1.44672e-07   -7.96122e-04
2.13368e+02   -2.07364e-06   -1.42594e-07   -8.35122e-04
2.13376e+02   -2.07365e-06   -1.47152e-07   -8.73591e-04
2.13384e+02   -2.07366e-06   -1.17245e-07   -9.08278e-04
2.13392e+02   -2.07367e-06   -1.37738e-07   -9.42054e-04
2.13400e+02   -2.07368e-06   -1.41918e-07   -9.72179e-04
2.13408e+02   -2.07368e-06   -1.28015e-07   -1.00111e-03
2.13416e+02   -2.07368e-06   -1.46300e-07   -1.02634e-03
2.13424e+02   -2.07369e-06   -1.33867e-07   -1.04992e-03
2.13432e+02   -2.07369e-06   -1.34094e-07   -1.06998e-03
2.13440e+02   -2.07370e-06   -1.11869e-07   -1.08746e-03
2.13448e+02   -2.07371e-06   -1.12988e-07   -1.10290e-03
2.13456e+02   -2.07372e-06   -1.22856e-07   -1.11487e-03
2.13464e+02   -2.07373e-06   -1.57493e-07   -1.12452e-03
2.13472e+02   -2.07374e-06   -1.58080e-07   -1.13100e-03
2.13480e+02   -2.07375e-06   -1.51159e-07   -1.13486e-03
2.13488e+02   -2.07376e-06   -1.37548e-07   -1.13575e-03
2.13496e+02   -2.07378e-06   -1.48464e-07   -1.13366e-03
2.13504e+02   -2.07379e-06   -1.39221e-07   -1.12887e-03
2.13512e+02   -2.07380e-06   -1.40742e-07   -1.12097e-03
2.13520e+02   -2.07381e-06   -1.59187e-07   -1.11063e-03
2.13528e+02   -2.07382e-06   -1.34253e-07   -1.09760e-03
2.13536e+02   -2.07383e-06   -1.31744e-07   -1.08112e-03
2.13544e+02   -2.07384e-06   -1.20995e-07   -1.06262e-03
2.13552e+02   -2.07385e-06   -1.19235e-07   -1.04062e-03
2.13560e+02   -2.07386e-06   -1.39600e-07   -1.01696e-03
2.13568e+02   -2.07388e-06   -1.33835e-07   -9.89673e-04
2.13576e+02   -2.07389e-06   -1.47074e-07   -9.60986e-04
2.13584e+02   -2.07390e-06   -1.59988e-07   -9.28604e-04
2.13592e+02   -2.07392e-06   -1.50633e-07   -8.95226e-04
2.13600e+02   -2.07393e-06   -1.52236e-07   -8.58185e-04
2.13608e+02   -2.07394e-06   -1.20686e-07   -8.20482e-04
2.13616e+02   -2.07395e-06   -1.51993e-07   -7.80752e-04
2.13624e+02   -2.07396e-06   -1.43158e-07   -7.37352e-04
2.13632e+02   -2.07397e-06   -1.40879e-07   -6.93857e-04
2.13640e+02   -2.07398e-06   -1.46042e-07   -6.46809e-04
2.13648e+02   -2.07399e-06   -1.52560e-07   -6.00004e-04
2.13656e+02   -2.07400e-06   -1.29985e-07   -5.49674e-04
2.13664e+02   -2.07401e-06   -1.57308e-07   -4.99997e-04
2.13672e+02   -2.07402e-06   -1.19345e-07   -4.46958e-04
2.13680e+02   -2.07403e-06   -1.32160e-07   -3.94942e-04
2.13688e+02   -2.07404e-06   -1.67536e-07   -3.39697e-04
2.13696e+02   -2.07405e-06   -1.51686e-07   -2.85876e-04
2.13704e+02   -2.07405e-06   -1.44281e-07   -2.29076e-04
2.13712e+02   -2.07406e-06   -1.38291e-07   -1.73965e-04
2.13720e+02   -2.07406e-06   -1.64635e-07   -1.18382e-04
2.13728e+02   -2.07407e-06   -1.50810e-07   -6.01636e-05
2.13736e+02   -2.07407e-06   -1.55242e-07   -4.24884e-06
2.13744e+02   -2.07407e-06   -1.33829e-07   5.40336e-05
2.13752e+02   -2.07408e-06   -1.13585e-07   1.09883e-04
2.13760e+02   -2.07408e-06   -1.30555e-07   1.67862e-04
2.13768e+02   -2.07408e-06   -1.45331e-07   2.23032e-04
2.13776e+02   -2.07409e-06   -1.15109e-07   2.79832e-04
2.13784e+02   -2.07409e-06   -1.37652e-07   3.33718e-04
2.13792e+02   -2.07410e-06   -1.33683e-07   3.89019e-04
2.13800e+02   -2.07410e-06   -1.42103e-07   4.41243e-04
2.13808e+02   -2.07410e-06   -1.53179e-07   4.92253e-04
2.13816e+02   -2.07410e-06   -1.48413e-07   5.44049e-04
2.13824e+02   -2.07410e-06   -1.33394e-07   5.92485e-04
2.13832e+02   -2.07410e-06   -1.57577e-07   6.41489e-04
2.13840e+02   -2.07410e-06   -1.30811e-07   6.87015e-04
2.13848e+02   -2.07410e-06   -1.40362e-07   7.32426e-04
2.13856e+02   -2.07409e-06   -1.49406e-07   7.74192e-04
2.13864e+02   -2.07409e-06   -1.56702e-07   8.15772e-04
2.13872e+02   -2.07409e-06   -1.37789e-07   8.53790e-04
2.13880e+02   -2.07409e-06   -1.35718e-07   8.91162e-04
2.13888e+02   -2.07409e-06   -1.29867e-07   9.24600e-04
2.13896e+02   -2.07409e-06   -1.37098e-07   9.55835e-04
2.13904e+02   -2.07408e-06   -1.47148e-07   9.85974e-04
2.13912e+02   -2.07408e-06   -1.25115e-07   1.01259e-03
2.13920e+02   -2.07407e-06   -1.38318e-07   1.03759e-03
2.13928e+02   -2.07406e-06   -1.13479e-07   1.05889e-03
2.13936e+02   -2.07406e-06   -1.57790e-07   1.07838e-03
2.13944e+02   -2.07406e-06   -1.25485e-07   1.09448e-03
2.13952e+02   -2.07405e-06   -1.34766e-07   1.10851e-03
2.13960e+02   -2.07405e-06   -1.44813e-07   1.11909e-03
2.13968e+02   -2.07404e-06   -1.33239e-07   1.12718e-03
2.13976e+02   -2.07404e-06   -1.43246e-07   1.13218e-03
2.13984e+02   -2.07403e-06   -1.44999e-07   1.13449e-03
2.13992e+02   -2.07402e-06   -1.37018e-07   1.13401e-03
2.14000e+02   -2.07402e-06   -1.34786e-07   1.13060e-03
2.14008e+02   -2.07401e-06   -1.25155e-07   1.12413e-03
2.14016e+02   -2.07399e-06   -1.28094e-07   1.11515e-03
2.14024e+02   -2.07398e-06   -1.60988e-07   1.10296e-03
2.14032e+02   -2.07397e-06   -1.36671e-07   1.08847e-03
2.14040e+02   -2.07396e-06   -1.49136e-07   1.07055e-03
2.14048e+02   -2.07395e-06   -1.51568e-07   1.05072e-03
2.14056e+02   -2.07395e-06   -1.54381e-07   1.02733e-03
2.14064e+02   -2.07394e-06   -1.30852e-07   1.00233e-03
2.14072e+02   -2.07393e-06   -1.45788e-07   9.74803e-04
2.14080e+02   -2.07392e-06   -1.23006e-07   9.43731e-04
2.14088e+02   -2.07392e-06   -1.21222e-07   9.11556e-04
2.14096e+02   -2.07391e-06   -1.31750e-07   8.75649e-04
2.14104e+02   -2.07390e-06   -1.21185e-07   8.38905e-04
2.14112e+02   -2.07388e-06   -1.28971e-07   7.98435e-04
2.14120e+02   -2.07387e-06   -1.26698e-07   7.57805e-04
2.14128e+02   -2.07386e-06   -1.40367e-07   7.13472e-04
2.14136e+02   -2.07385e-06   -1.30900e-07   6.69048e-04
2.14144e+02   -2.07383e-06   -1.49262e-07   6.20926e-04
2.14152e+02   -2.07383e-06   -1.56719e-07   5.73289e-04
2.14160e+02   -2.07382e-06   -1.20127e-07   5.24418e-04
2.14168e+02   -2.07382e-06   -1.07238e-07   4.72079e-04
2.14176e+02   -2.07381e-06   -1.61076e-07   4.20558e-04
2.14184e+02   -2.07380e-06   -1.04285e-07   3.65698e-04
2.14192e+02   -2.07380e-06   -1.28886e-07   3.12306e-04
2.14200e+02   -2.07378e-06   -1.45613e-07   2.56000e-04
2.14208e+02   -2.07377e-06   -1.31554e-07   2.01221e-04
2.14216e+02   -2.07376e-06   -1.26967e-07   1.43501e-04
2.14224e+02   -2.07375e-06   -1.27054e-07   8.76266e-05
2.14232e+02   -2.07374e-06   -1.48753e-07   2.95104e-05
2.14240e+02   -2.07373e-06   -1.40986e-07   -2.63260e-05
2.14248e+02   -2.07373e-06   -1.33362e-07   -8.21752e-05
2.14256e+02   -2.07372e-06   -1.36805e-07   -1.40301e-04
2.14264e+02   -2.07371e-06   -1.15391e-07   -1.95830e-04
2.14272e+02   -2.07371e-06   -1.29376e-07   -2.52828e-04
2.14280e+02   -2.07371e-06   -1.54212e-07   -3.06947e-04
2.14288e+02   -2.07370e-06   -1.26760e-07   -3.62660e-04
2.14296e+02   -2.07370e-06   -1.39716e-07   -4.15369e-04
2.14304e+02   -2.07369e-06   -1.21771e-07   -4.69169e-04
2.14312e+02   -2.07368e-06   -1.14795e-07   -5.19433e-04
2.14320e+02   -2.07367e-06   -1.23412e-07   -5.70497e-04
2.14328e+02   -2.07367e-06   -1.26222e-07   -6.18162e-04
2.14336e+02   -2.07366e-06   -1.45795e-07   -6.64513e-04
2.14344e+02   -2.07366e-06   -1.37703e-07   -7.10957e-04
2.14352e+02   -2.07366e-06   -1.31990e-07   -7.53594e-04
2.14360e+02   -2.07366e-06   -1.32890e-07   -7.96141e-04
2.14368e+02   -2.07367e-06   -1.26154e-07   -8.35152e-04
2.14376e+02   -2.07367e-06   -1.22170e-07   -8.73715e-04
2.14384e+02   -2.07367e-06   -1.54103e-07   -9.08375e-04
2.14392e+02   -2.07368e-06   -1.37656e-07   -9.42025e-04
2.14400e+02   -2.07368e-06   -1.16616e-07   -9.72145e-04
2.14408e+02   -2.07368e-06   -1.27116e-07   -1.00104e-03
2.14416e+02   -2.07368e-06   -1.33299e-07   -1.02625e-03
2.14424e+02   -2.07368e-06   -1.49491e-07   -1.04896e-03
2.14432e+02   -2.07369e-06   -1.22396e-07   -1.06986e-03
2.14440e+02   -2.07369e-06   -1.24731e-07   -1.08730e-03
2.14448e+02   -2.07370e-06   -1.34816e-07   -1.10275e-03
2.14456e+02   -2.07371e-06   -1.45474e-07   -1.11483e-03
2.14464e+02   -2.07372e-06   -1.45904e-07   -1.12438e-03
2.14472e+02   -2.07374e-06   -1.24241e-07   -1.13077e-03
2.14480e+02   -2.07375e-06   -1.15958e-07   -1.13460e-03
2.14488e+02   -2.07377e-06   -1.33867e-07   -1.13549e-03
2.14496e+02   -2.07378e-06   -1.51316e-07   -1.13345e-03
2.14504e+02   -2.07379e-06   -1.28647e-07   -1.12859e-03
2.14512e+02   -2.07380e-06   -1.47211e-07   -1.12065e-03
2.14520e+02   -2.07381e-06   -1.50779e-07   -1.11028e-03
2.14528e+02   -2.07382e-06   -1.46433e-07   -1.09722e-03
2.14536e+02   -2.07383e-06   -1.23193e-07   -1.08074e-03
2.14544e+02   -2.07384e-06   -1.31789e-07   -1.06221e-03
2.14552e+02   -2.07385e-06   -1.49046e-07   -1.04020e-03
2.14560e+02   -2.07386e-06   -1.26603e-07   -1.01648e-03
2.14568e+02   -2.07387e-06   -1.29485e-07   -9.89079e-04
2.14576e+02   -2.07389e-06   -1.04058e-07   -9.60400e-04
2.14584e+02   -2.07390e-06   -1.25529e-07   -9.28060e-04
2.14592e+02   -2.07392e-06   -1.21547e-07   -8.94672e-04
2.14600e+02   -2.07393e-06   -1.39212e-07   -8.57589e-04
2.14608e+02   -2.07394e-06   -1.28824e-07   -8.19904e-04
2.14616e+02   -2.07396e-06   -1.56099e-07   -7.80180e-04
2.14624e+02   -2.07396e-06   -1.60277e-07   -7.36756e-04
2.14632e+02   -2.07397e-06   -1.43411e-07   -6.93261e-04
2.14640e+02   -2.07398e-06   -1.28368e-07   -6.46186e-04
2.14648e+02   -2.07399e-06   -1.20627e-07   -5.99326e-04
2.14656e+02   -2.07399e-06   -1.54205e-07   -5.49077e-04
2.14664e+02   -2.07400e-06   -1.30529e-07   -4.99439e-04
2.14672e+02   -2.07401e-06   -1.39448e-07   -4.46442e-04
2.14680e+02   -2.07402e-06   -1.26733e-07   -3.94465e-04
2.14688e+02   -2.07403e-06   -1.38802e-07   -3.39260e-04
2.14696e+02   -2.07404e-06   -1.11849e-07   -2.85492e-04
2.14704e+02   -2.07405e-06   -1.41322e-07   -2.30979e-04
2.14712e+02   -2.07406e-06   -1.62336e-07   -1.73628e-04
2.14720e+02   -2.07407e-06   -1.32297e-07   -1.18110e-04
2.14728e+02   -2.07408e-06   -1.45209e-07   -5.99329e-05
2.14736e+02   -2.07408e-06   -1.38184e-07   -4.02028e-06
2.14744e+02   -2.07409e-06   -1.38496e-07   5.42780e-05
2.14752e+02   -2.07409e-06   -1.28037e-07   1.10065e-04
2.14760e+02   -2.07409e-06   -1.70121e-07   1.67967e-04
2.14768e+02   -2.07409e-06   -1.40468e-07   2.23113e-04
2.14776e+02   -2.07409e-06   -1.23247e-07   2.79954e-04
2.14784e+02   -2.07409e-06   -1.25831e-07   3.33849e-04
2.14792e+02   -2.07410e-06   -1.35380e-07   3.86896e-04
2.14800e+02   -2.07410e-06   -1.28148e-07   4.41248e-04
2.14808e+02   -2.07410e-06   -1.31109e-07   4.92282e-04
2.14816e+02   -2.07410e-06   -1.19519e-07   5.44140e-04
2.14824e+02   -2.07410e-06   -1.27081e-07   5.92727e-04
2.14832e+02   -2.07410e-06   -1.46730e-07   6.41650e-04
2.14840e+02   -2.07410e-06   -1.42155e-07   6.87047e-04
2.14848e+02   -2.07409e-06   -1.30144e-07   7.32594e-04
2.14856e+02   -2.07408e-06   -1.35891e-07   7.74492e-04
2.14864e+02   -2.07408e-06   -1.40518e-07   8.16162e-04
2.14872e+02   -2.07407e-06   -1.24967e-07   8.54081e-04
2.14880e+02   -2.07406e-06   -1.16100e-07   8.89959e-04
2.14888e+02   -2.07405e-06   -1.32692e-07   9.24931e-04
2.14896e+02   -2.07405e-06   -1.49063e-07   9.56305e-04
2.14904e+02   -2.07404e-06   -1.25844e-07   9.86508e-04
2.14912e+02   -2.07404e-06   -1.34030e-07   1.01303e-03
2.14920e+02   -2.07403e-06   -1.19866e-07   1.03802e-03
2.14928e+02   -2.07403e-06   -1.16982e-07   1.05935e-03
2.14936e+02   -2.07402e-06   -1.32390e-07   1.07896e-03
2.14944e+02   -2.07402e-06   -1.36475e-07   1.09503e-03
2.14952e+02   -2.07400e-06   -1.27988e-07   1.10898e-03
2.14960e+02   -2.07400e-06   -1.39237e-07   1.11960e-03
2.14968e+02   -2.07399e-06   -1.26606e-07   1.12739e-03
2.14976e+02   -2.07398e-06   -1.59208e-07   1.13269e-03
2.14984e+02   -2.07397e-06   -1.29162e-07   1.13494e-03
2.14992e+02   -2.07396e-06   -1.43889e-07   1.13443e-03
2.15000e+02   -2.07395e-06   -1.38621e-07   1.13103e-03
2.15008e+02   -2.07395e-06   -1.48640e-07   1.12450e-03
2.15016e+02   -2.07394e-06   -1.57883e-07   1.11553e-03
2.15024e+02   -2.07394e-06   -1.37044e-07   1.10329e-03
2.15032e+02   -2.07393e-06   -1.14432e-07   1.08886e-03
2.15040e+02   -2.07392e-06   -1.21037e-07   1.07087e-03
2.15048e+02   -2.07391e-06   -1.38222e-07   1.05092e-03
2.15056e+02   -2.07391e-06   -1.32082e-07   1.02846e-03
2.15064e+02   -2.07390e-06   -1.32063e-07   1.00248e-03
2.15072e+02   -2.07389e-06   -1.35563e-07   9.75039e-04
2.15080e+02   -2.07388e-06   -1.44406e-07   9.43831e-04
2.15088e+02   -2.07387e-06   -1.24138e-07   9.11535e-04
2.15096e+02   -2.07386e-06   -1.36661e-07   8.75575e-04
2.15104e+02   -2.07385e-06   -1.37718e-07   8.38959e-04
2.15112e+02   -2.07384e-06   -1.37712e-07   7.98608e-04
2.15120e+02   -2.07384e-06   -1.50864e-07   7.57812e-04
2.15128e+02   -2.07383e-06   -1.19769e-07   7.13378e-04
2.15136e+02   -2.07382e-06   -1.41818e-07   6.69001e-04
2.15144e+02   -2.07381e-06   -1.19043e-07   6.22985e-04
2.15152e+02   -2.07380e-06   -1.39263e-07   5.73450e-04
2.15160e+02   -2.07380e-06   -1.24620e-07   5.24481e-04
2.15168e+02   -2.07379e-06   -1.55408e-07   4.72110e-04
2.15176e+02   -2.07379e-06   -1.43951e-07   4.20697e-04
2.15184e+02   -2.07378e-06   -1.45694e-07   3.65929e-04
2.15192e+02   -2.07377e-06   -1.36284e-07   3.12556e-04
2.15200e+02   -2.07377e-06   -1.38303e-07   2.56161e-04
2.15208e+02   -2.07376e-06   -1.29112e-07   2.01362e-04
2.15216e+02   -2.07376e-06   -1.44352e-07   1.43778e-04
2.15224e+02   -2.07375e-06   -1.32923e-07   8.79704e-05
2.15232e+02   -2.07375e-06   -1.48567e-07   3.21592e-05
2.15240e+02   -2.07374e-06   -1.34438e-07   -2.61589e-05
2.15248e+02   -2.07374e-06   -1.21697e-07   -8.21035e-05
2.15256e+02   -2.07374e-06   -1.31522e-07   -1.40188e-04
2.15264e+02   -2.07373e-06   -1.23251e-07   -1.95709e-04
2.15272e+02   -2.07373e-06   -1.65390e-07   -2.52781e-04
2.15280e+02   -2.07374e-06   -1.48094e-07   -3.07003e-04
